Stock #,Availability,Shape,Weight,Clarity,Color,Fancy Color,Fancy Color Intensity,Fancy Color Overtone,Price,Total Price,Discount Percent,Image Link,Image Link 2,Image Link 3,Image Link 4,Image Link 5,Image Link 6,Video Link,Cut Grade,Polish,Symmetry,Depth Percent,Table Percent,Fluorescence Intensity,Fluorescence Color,Lab,Certificate #,Certificate Url,Cert Comment,Culet Condition,Culet Size,Girdle Percent,Girdle Condition,Girdle Thick,Girdle Thin,Measurements,Measurements Depth,Measurements Length,Measurements Width,Milky,Pavilion Depth,BGM,Crown Height,Crown Angle,Pavilion Angle,Laser Inscription,Member Comments,Pair,H&A,City,State,Country,Stock Number for Matching Pair,Share Access,Eye Clean,Featured,Table Open,Crown Open,Girdle Open,Star Length,Type,Tinge,Luster,Black Inclusion,Location of Black,Table Inclusion,Key To Symbol,Surface Graining,Internal Graining,Inclusion Pattern,Diamond Origin Report,Short Title,Arrival Date,Growth Type
,Yes,Oval,"2,09",VS1,E,,,,"1035,00","2163,15",,,,,,,,https://03368bc.netsolhost.com/videos/vision360.html?d=LAA101A-13,-,EX,EX,"62,50","60,00",,,GIA,2438106067,,,,,,,,,,10.28,7.18,4.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Oval,"2,09",VS2,G,,,,"761,25","1591,01",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LEP129A-18,-,EX,EX,"63,00","60,50",,,IGI,534224961,,,,,,,,,,10.27,7.17,4.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Oval,"2,09",VS1,G,,,,"813,75","1700,74",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LEP172B-10,-,EX,EX,"37,20","61,00",,,IGI,549200210,,,,,,,,,,10.58,7.2,4.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Oval,"2,09",VS1,G,,,,"813,75","1700,74",,,,,,,,https://03368bc.netsolhost.com/videos/vision360.html?d=LKP06AN-10,-,EX,EX,"62,70","60,50",,,IGI,542237741,,,,,,,,,,10.22,7.15,4.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Oval,"2,08",VS1,F,,,,"977,50","2033,20",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LAA43A-9,-,EX,EX,"62,00","59,00",,,GIA,2426344146,,,,,,,,,,10.32,7.17,4.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Oval,"2,08",VS2,F,,,,"813,75","1692,60",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LAC29A-7,-,EX,EX,"62,00","59,50",,,IGI,549295890,,,,,,,,,,10.34,7.19,4.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Oval,"2,08",VS1,G,,,,"891,25","1853,80",,,,,,,,https://03368bc.netsolhost.com/videos/vision360.html?d=LEP62C-2,-,EX,EX,"62,40","60,00",,,GIA,2437196345,,,,,,,,,,10.38,7.19,4.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Oval,"2,08",VS1,H,,,,"747,50","1554,80",,,,,,,,https://03368bc.netsolhost.com/videos/vision360.html?d=LEP63C-4,-,EX,EX,"62,80","58,00",,,GIA,5426723947,,,,,,,,,,10.24,7.19,4.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Oval,"2,08",VS1,F,,,,"977,50","2033,20",,,,,,,,https://03368bc.netsolhost.com/videos/vision360.html?d=LEP76A-6,-,EX,EX,"63,30","59,00",,,GIA,1438106252,,,,,,,,,,10.41,07.07,4.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Oval,"2,08",VS1,F,,,,"892,50","1856,40",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LHG21A-4,-,EX,EX,"63,60","61,00",,,IGI,544276964,,,,,,,,,,10.37,07.07,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Oval,"2,08",VS1,F,,,,"977,50","2033,20",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LKP01E-6,-,EX,EX,"61,00","61,00",,,GIA,6441007574,,,,,,,,,,10.35,7.16,4.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Oval,"2,08",VVS2,F,,,,"1035,00","2152,80",,,,,,,,https://03368bc.netsolhost.com/videos/vision360.html?d=LKP03L-9,-,EX,EX,"62,30","61,00",,,GIA,2436957325,,,,,,,,,,10.4,7.16,4.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Oval,"2,08",VVS2,F,,,,"1035,00","2152,80",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LKP04M-1,-,EX,EX,"62,50","59,00",,,GIA,1448204857,,,,,,,,,,10.43,7.18,4.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Oval,"2,08",VVS2,G,,,,"866,25","1801,80",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LKP10A-6,-,EX,EX,"62,30","59,50",,,IGI,547237364,,,,,,,,,,10.32,7.19,4.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Oval,"2,08",VVS2,E,,,,"1023,75","2129,40",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LKP11F-6,-,EX,EX,"36,70","61,50",,,IGI,550268402,,,,,,,,,,10.38,7.11,4.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Oval,"2,08",VS1,I,,,,"540,75","1124,76",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LKP11I-7,-,EX,EX,"62,70","60,00",,,IGI,544254095,,,,,,,,,,10.67,07.07,4.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Oval,"2,08",VS1,D,,,,"997,50","2074,80",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LEH34A-12,-,EX,EX,"62,70","59,50",,,IGI,551207662,,,,,,,,,,10.26,7.16,4.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Oval,"2,08",SI1,E,,,,"810,75","1686,36",,,,,,,,https://03368bc.netsolhost.com/videos/vision360.html?d=LEP112C-5,-,EX,EX,"63,40","61,00",,,GIA,2436468400,,,,,,,,,,10.37,07.09,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Oval,"2,08",VVS2,F,,,,"1035,00","2152,80",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LEP135C-5,-,EX,EX,"61,50","60,00",,,GIA,2446205647,,,,,,,,,,10.65,7.11,4.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Oval,"2,08",VVS2,H,,,,"708,75","1474,20",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LEP146C-3,-,EX,EX,"37,30","60,50",,,IGI,544283106,,,,,,,,,,10.38,7.24,4.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Oval,"2,08",VS1,G,,,,"891,25","1853,80",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LKP05G-12,-,EX,EX,"62,30","61,00",,,GIA,6442007719,,,,,,,,,,10.26,7.15,4.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Oval,"2,08",VS1,F,,,,"977,50","2033,20",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LKP06AE-6,-,EX,EX,"61,90","61,00",,,GIA,7443321286,,,,,,,,,,10.39,7.14,4.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Oval,"2,08",VS2,F,,,,"813,75","1692,60",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LKP14H-14,-,EX,EX,"62,40","60,50",,,IGI,549200259,,,,,,,,,,10.55,7.12,4.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Oval,"2,08",VVS2,H,,,,"708,75","1474,20",,,,,,,,https://agensolution.co.in/newproductdetail.php?rndcode=LKP18K-10,-,EX,EX,"37,40","59,50",,,IGI,550268407,,,,,,,,,,10.19,7.13,4.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Oval,"2,08",SI1,G,,,,"640,50","1332,24",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LAA114A-12,-,EX,EX,"63,00","59,50",,,IGI,534263966,,,,,,,,,,10.47,7.11,4.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Oval,"2,08",VS1,I,,,,"540,75","1124,76",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LEP172B-11,-,EX,EX,"62,50","60,50",,,IGI,547257219,,,,,,,,,,10.31,7.15,4.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Oval,"2,07",VS2,G,,,,"833,75","1725,86",,,,,,,,https://03368bc.netsolhost.com/videos/vision360.html?d=LAA40A-6,-,EX,EX,"63,30","60,00",,,GIA,6421483578,,,,,,,,,,10.14,7.14,4.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Oval,"2,07",VS1,F,,,,"977,50","2023,43",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LEI04A-4,-,EX,EX,"62,70","61,00",,,GIA,6442007604,,,,,,,,,,10.32,7.12,4.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Oval,"2,07",VS1,G,,,,"891,25","1844,89",,,,,,,,https://03368bc.netsolhost.com/videos/vision360.html?d=LKA04D-3,-,EX,EX,"63,30","59,00",,,GIA,7431468178,,,,,,,,,,10.16,7.13,4.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Oval,"2,07",VS1,F,,,,"977,50","2023,43",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LKP01G-5,-,EX,EX,"62,40","59,00",,,GIA,7438824057,,,,,,,,,,10.47,7.12,4.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Oval,"2,07",VVS2,G,,,,"866,25","1793,14",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LKP03A-7,-,EX,EX,"62,70","61,00",,,IGI,536293179,,,,,,,,,,10.43,07.08,4.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Oval,"2,07",VS1,H,,,,"682,50","1412,78",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LKP06T-7,-,EX,EX,"62,50","59,50",,,IGI,542296574,,,,,,,,,,10.32,7.14,4.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Oval,"2,07",VS1,G,,,,"813,75","1684,46",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LKP08D-3,-,EX,EX,"61,00","61,00",,,IGI,541276307,,,,,,,,,,10.39,7.16,4.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Oval,"2,07",VS2,G,,,,"761,25","1575,79",,,,,,,,https://03368bc.netsolhost.com/videos/vision360.html?d=LKP10E-8,-,EX,EX,"62,20","60,00",,,IGI,546214357,,,,,,,,,,10.26,7.2,4.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Oval,"2,07",SI1,G,,,,"640,50","1325,84",,,,,,,,https://03368bc.netsolhost.com/videos/vision360.html?d=LAA48A-11,-,EX,EX,"63,00","62,00",,,IGI,523295752,,,,,,,,,,10.1,7.22,4.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Oval,"2,07",VS1,G,,,,"813,75","1684,46",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LEP129A-7,-,EX,EX,"62,30","60,50",,,IGI,536293198,,,,,,,,,,10.41,7.14,4.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Oval,"2,07",VVS2,H,,,,"708,75","1467,11",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LEP172B-5,-,EX,EX,"62,10","59,00",,,IGI,547261043,,,,,,,,,,10.43,7.21,4.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Oval,"2,07",VS1,H,,,,"682,50","1412,78",,,,,,,,https://03368bc.netsolhost.com/videos/vision360.html?d=LHG14A-18,-,EX,EX,"62,70","61,50",,,IGI,541285022,,,,,,,,,,10.5,07.05,4.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Oval,"2,07",VS1,G,,,,"813,75","1684,46",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LKA04B-10,-,EX,EX,"62,00","61,00",,,IGI,533218334,,,,,,,,,,10.46,7.19,4.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Oval,"2,07",VS1,F,,,,"892,50","1847,48",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LKP06AJ-7,-,EX,EX,"37,40","61,00",,,IGI,550235587,,,,,,,,,,10.42,7.1,4.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Oval,"2,07",VS2,F,,,,"813,75","1684,46",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LKP15J-11,-,EX,EX,"36,00","61,50",,,IGI,550235666,,,,,,,,,,10.37,7.19,4.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Oval,"2,06",SI1,I,,,,"488,25","1005,80",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LAA31A-6,-,EX,EX,"63,40","60,00",,,IGI,514290539,,,,,,,,,,10.26,7.14,4.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Oval,"2,06",VS1,H,,,,"747,50","1539,85",,,,,,,,https://03368bc.netsolhost.com/videos/vision360.html?d=LAA59A-4,-,EX,EX,"62,90","62,00",,,GIA,2427767331,,,,,,,,,,10.25,7.11,4.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Oval,"2,06",VS1,G,,,,"891,25","1835,98",,,,,,,,https://03368bc.netsolhost.com/videos/vision360.html?d=LAA62A-5,-,EX,EX,"61,70","60,00",,,GIA,1427711869,,,,,,,,,,10.35,7.2,4.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Oval,"2,06",VS1,E,,,,"1035,00","2132,10",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LEH07A-6,-,EX,EX,"62,30","60,00",,,GIA,5443418058,,,,,,,,,,10.18,7.18,4.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Oval,"2,06",VS1,G,,,,"813,75","1676,33",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LEH13A-3,-,EX,EX,"62,60","60,00",,,IGI,534263963,,,,,,,,,,10.37,07.09,4.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Oval,"2,06",VS1,H,,,,"747,50","1539,85",,,,,,,,https://03368bc.netsolhost.com/videos/vision360.html?d=LEP65D-6,-,EX,EX,"62,70","61,00",,,GIA,1437217961,,,,,,,,,,10.29,7.1,4.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Oval,"2,06",VS1,G,,,,"891,25","1835,98",,,,,,,,https://03368bc.netsolhost.com/videos/vision360.html?d=LKB04H-1,-,EX,EX,"62,70","60,00",,,GIA,2436354526,,,,,,,,,,10.22,7.16,4.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Oval,"2,06",VS2,G,,,,"761,25","1568,18",,,,,,,,https://03368bc.netsolhost.com/videos/vision360.html?d=LKP03M-4,-,EX,EX,"61,90","61,50",,,IGI,534252321,,,,,,,,,,10.29,7.2,4.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Oval,"2,06",VS1,E,,,,"1035,00","2132,10",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LKP03Q-3,-,EX,EX,"62,10","61,00",,,GIA,6445513269,,,,,,,,,,10.59,07.06,4.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Oval,"2,06",VS1,G,,,,"813,75","1676,33",,,,,,,,https://03368bc.netsolhost.com/videos/vision360.html?d=LKP05Z-8,-,EX,EX,"60,00","60,00",,,IGI,541257117,,,,,,,,,,10.27,7.18,4.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Oval,"2,06",VS2,G,,,,"761,25","1568,18",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LKP12M-5,-,EX,EX,"37,50","59,50",,,IGI,549299542,,,,,,,,,,10.34,7.1,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Oval,"2,06",VS1,G,,,,"813,75","1676,33",,,,,,,,,-,EX,EX,"62,30","60,50",,,IGI,547257222,,,,,,,,,,10.4,7.14,4.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Oval,"2,06",VVS2,D,,,,"1207,50","2487,45",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LLK16A-3,-,EX,EX,"62,20","60,00",,,GIA,1447862891,,,,,,,,,,10.56,07.04,4.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Oval,"2,06",VVS2,F,,,,"1035,00","2132,10",,,,,,,,https://03368bc.netsolhost.com/videos/vision360.html?d=LEH16A-11,-,EX,EX,"61,00","61,00",,,GIA,7446161028,,,,,,,,,,10.24,7.18,4.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Oval,"2,06",VS1,G,,,,"813,75","1676,33",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LEP170B-8,-,EX,EX,"62,70","60,50",,,IGI,547261006,,,,,,,,,,10.58,07.03,4.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Oval,"2,06",VS1,G,,,,"813,75","1676,33",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LKP11C-10,-,EX,EX,"37,50","60,00",,,IGI,549217191,,,,,,,,,,10.21,7.17,4.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Oval,"2,06",SI1,J,,,,"404,25","832,76",,,,,,,,https://03368bc.netsolhost.com/videos/vision360.html?d=LGS12A-415,-,EX,EX,"61,60","59,50",,,IGI,529258668,,,,,,,,,,10.37,7.17,4.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Oval,"2,06",VS2,F,,,,"891,25","1835,98",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LKP05AE-10,-,EX,EX,"63,30","59,00",,,GIA,7446353018,,,,,,,,,,10.13,7.14,4.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Oval,"2,05",VS1,E,,,,"1035,00","2121,75",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LAC01A-5,-,EX,EX,"62,40","60,00",,,GIA,7441352990,,,,,,,,,,10.19,7.15,4.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Oval,"2,05",VS1,E,,,,"1035,00","2121,75",,,,,,,,,-,EX,EX,"62,00","61,00",,,GIA,1226709919,,,,,,,,,,10.44,07.08,4.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Oval,"2,05",VVS2,G,,,,"948,75","1944,94",,,,,,,,https://03368bc.netsolhost.com/videos/vision360.html?d=LEP55A-3,-,EX,EX,"63,10","59,00",,,GIA,5423896922,,,,,,,,,,10.2,07.08,4.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Oval,"2,05",VS1,G,,,,"891,25","1827,06",,,,,,,,https://03368bc.netsolhost.com/videos/vision360.html?d=LKB04B-3,-,EX,EX,"62,60","57,00",,,GIA,2437468153,,,,,,,,,,10.13,7.16,4.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Oval,"2,05",VS1,F,,,,"977,50","2003,88",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LKP03B-1,-,EX,EX,"62,60","61,00",,,GIA,7441322197,,,,,,,,,,10.54,07.03,4.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Oval,"2,05",VS2,G,,,,"761,25","1560,56",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LKP05G-8,-,EX,EX,"61,00","61,00",,,IGI,541276306,,,,,,,,,,10.07,07.09,4.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Oval,"2,05",VS1,E,,,,"945,00","1937,25",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LKP08H-1,-,EX,EX,"62,00","60,00",,,IGI,547278062,,,,,,,,,,10.43,7.15,4.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Oval,"2,05",VVS2,F,,,,"945,00","1937,25",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LKP10D-1,-,EX,EX,"62,90","59,50",,,IGI,547259045,,,,,,,,,,10.35,07.07,4.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Oval,"2,05",VS1,H,,,,"682,50","1399,13",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LKP12A-5,-,EX,EX,"62,00","59,50",,,IGI,544283104,,,,,,,,,,10.22,7.19,4.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Oval,"2,05",VS1,G,,,,"813,75","1668,19",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LKP12A-7,-,EX,EX,"62,20","60,00",,,IGI,544243750,,,,,,,,,,10.21,7.17,4.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Oval,"2,05",VS1,E,,,,"945,00","1937,25",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LKP14D-3,-,EX,EX,"62,90","60,50",,,IGI,551207629,,,,,,,,,,10.23,07.09,4.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Oval,"2,05",VS1,F,,,,"892,50","1829,63",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LKP14I-8,-,EX,EX,"62,20","61,50",,,IGI,551207661,,,,,,,,,,10.25,7.15,4.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Oval,"2,05",VVS2,F,,,,"1035,00","2121,75",,,,,,,,https://03368bc.netsolhost.com/videos/vision360.html?d=LKP01D-12,-,EX,EX,"63,20","60,00",,,GIA,1438751937,,,,,,,,,,10.14,7.1,4.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Oval,"2,05",VS1,H,,,,"682,50","1399,13",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LKP08E-10,-,EX,EX,"62,90","60,00",,,IGI,546232251,,,,,,,,,,10.46,07.06,4.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Oval,"2,05",VS1,G,,,,"813,75","1668,19",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LEP170B-10,-,EX,EX,"62,40","60,00",,,IGI,546216381,,,,,,,,,,10.55,07.05,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Oval,"2,05",VS1,F,,,,"977,50","2003,88",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LKP05AD-10,-,EX,EX,"62,60","60,00",,,GIA,6441205498,,,,,,,,,,10.53,07.03,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Oval,"2,04",VS2,F,,,,"891,25","1818,15",,,,,,,,https://03368bc.netsolhost.com/videos/vision360.html?d=LAA56A-2,-,EX,EX,"62,50","59,00",,,GIA,2427643869,,,,,,,,,,10.21,7.14,4.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Oval,"2,04",SI1,G,,,,"640,50","1306,62",,,,,,,,https://03368bc.netsolhost.com/videos/vision360.html?d=LAA59A-5,-,EX,EX,"63,10","60,50",,,IGI,524240829,,,,,,,,,,10.19,7.16,4.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Oval,"2,04",VS1,G,,,,"891,25","1818,15",,,,,,,,https://03368bc.netsolhost.com/videos/vision360.html?d=LAA62A-1,-,EX,EX,"62,50","61,00",,,GIA,6425643778,,,,,,,,,,10.33,7.1,4.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Oval,"2,04",VS1,G,,,,"891,25","1818,15",,,,,,,,https://03368bc.netsolhost.com/videos/vision360.html?d=LAA76A-9,-,EX,EX,"62,10","59,00",,,GIA,2427898425,,,,,,,,,,10.2,7.15,4.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Oval,"2,04",VS2,E,,,,"866,25","1767,15",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LAC46A-1,-,EX,EX,"62,70","59,50",,,IGI,551207588,,,,,,,,,,10.18,7.11,4.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Oval,"2,04",VS1,H,,,,"747,50","1524,90",,,,,,,,https://03368bc.netsolhost.com/videos/vision360.html?d=LEA26A-6,-,EX,EX,"62,90","60,00",,,GIA,7426974362,,,,,,,,,,10.13,7.13,4.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Oval,"2,04",SI1,G,,,,"640,50","1306,62",,,,,,,,https://03368bc.netsolhost.com/videos/vision360.html?d=LEA34A-3,-,EX,EX,"62,20","61,50",,,IGI,530212784,,,,,,,,,,10.44,7.15,4.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Oval,"2,04",VS2,G,,,,"761,25","1552,95",,,,,,,,,-,EX,EX,"60,50","61,50",,,IGI,528221790,,,,,,,,,,10.62,7.14,4.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Oval,"2,04",SI1,G,,,,"640,50","1306,62",,,,,,,,https://03368bc.netsolhost.com/videos/vision360.html?d=LEH14A-7,-,EX,EX,"62,10","60,00",,,IGI,534266931,,,,,,,,,,10.22,7.15,4.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Oval,"2,04",VS1,F,,,,"977,50","1994,10",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LEI03A-2,-,EX,EX,"62,30","59,00",,,GIA,2447251833,,,,,,,,,,10.13,7.16,4.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
